,scenario,run,acc,f1_score,auroc
392,df_to_dp_32,6,0.4000,0.3650,0.6517
393,df_to_dp_33,6,0.5000,0.3472,0.7842
394,df_to_dp_34,6,0.5000,0.3367,0.8083
395,df_to_dp_35,6,0.5000,0.3750,0.8900
396,df_to_dp_36,6,0.5000,0.3750,0.7892
397,df_to_dp_37,6,0.5000,0.3750,0.8258
398,df_to_dp_38,6,0.5000,0.3750,0.7433
399,df_to_dp_39,6,0.5000,0.3750,0.7867
400,df_to_dp_40,6,0.5000,0.3750,0.7808
401,df_to_dp_41,6,0.5000,0.3348,0.8242
402,df_to_dp_42,6,0.5250,0.4079,0.7208
403,df_to_dp_43,6,0.5000,0.3663,0.7908
404,df_to_dp_44,6,0.4750,0.3532,0.8192
405,df_to_dp_45,6,0.4750,0.3457,0.6658
406,df_to_dp_46,6,0.5000,0.3750,0.7858
407,df_to_dp_47,6,0.5000,0.3525,0.7467
408,df_to_dp_48,6,0.5000,0.3429,0.7925
409,df_to_dp_49,6,0.5000,0.3750,0.5675
410,df_to_dp_50,6,0.5000,0.3663,0.7900
411,df_to_dp_51,6,0.4750,0.4028,0.6775
412,df_to_dp_52,6,0.3250,0.2024,0.6525
413,df_to_dp_53,6,0.5000,0.3750,0.8133
414,df_to_dp_54,6,0.4750,0.3654,0.7017
415,df_to_dp_55,6,0.5000,0.3429,0.8175
416,df_to_dp_56,6,0.5000,0.3663,0.8650
417,df_to_dp_57,6,0.4000,0.2639,0.6825
418,df_to_dp_58,6,0.5000,0.3663,0.6008
419,df_to_dp_59,6,0.5000,0.3472,0.7717
420,df_to_dp_60,6,0.5000,0.3750,0.6692
421,df_to_dp_61,6,0.4750,0.3182,0.6858
422,df_to_dp_62,6,0.5000,0.3472,0.8800
423,df_to_dp_63,6,0.5000,0.3750,0.8117
424,df_to_dp_64,6,0.4750,0.3500,0.6817
425,df_to_dp_65,6,0.4865,0.3295,0.8519
426,df_to_dp_66,6,0.5000,0.3589,0.7142
427,df_to_dp_6,7,0.5750,0.4841,0.8308
428,df_to_dp_7,7,0.3750,0.2531,0.7900
429,df_to_dp_8,7,0.4500,0.3103,0.6242
430,df_to_dp_9,7,0.5000,0.3333,0.6517
431,df_to_dp_10,7,0.5000,0.3750,0.8892
432,df_to_dp_11,7,0.1500,0.1120,0.4842
433,df_to_dp_12,7,0.5000,0.4137,0.7375
434,df_to_dp_13,7,0.4500,0.3029,0.6708
435,df_to_dp_14,7,0.5000,0.3348,0.7317
436,df_to_dp_15,7,0.2250,0.1777,0.4808
437,df_to_dp_16,7,0.5000,0.3391,0.6433
438,df_to_dp_17,7,0.4250,0.3830,0.7642
439,df_to_dp_18,7,0.5000,0.3472,0.6450
440,df_to_dp_19,7,0.4250,0.3510,0.7500
441,df_to_dp_20,7,0.5000,0.3589,0.8183
442,df_to_dp_21,7,0.3750,0.2904,0.5908
443,df_to_dp_22,7,0.4500,0.3332,0.8033
444,df_to_dp_23,7,0.4750,0.3170,0.6233
445,df_to_dp_24,7,0.3500,0.2619,0.7475
446,df_to_dp_25,7,0.5000,0.4205,0.8033
447,df_to_dp_26,7,0.7000,0.6285,0.9075
448,df_to_dp_27,7,0.5000,0.4090,0.7125
449,df_to_dp_28,7,0.3500,0.2733,0.7475
450,df_to_dp_29,7,0.4250,0.3622,0.7300
451,df_to_dp_30,7,0.2500,0.1389,0.5208
452,df_to_dp_31,7,0.3250,0.2352,0.7592
453,df_to_dp_32,7,0.3750,0.3273,0.4825
454,df_to_dp_33,7,0.4250,0.3062,0.7250
455,df_to_dp_34,7,0.4000,0.2987,0.8025
456,df_to_dp_35,7,0.5000,0.3394,0.9283
457,df_to_dp_36,7,0.6500,0.5750,0.8517
458,df_to_dp_37,7,0.5250,0.4237,0.8558
459,df_to_dp_38,7,0.5000,0.3679,0.8508
460,df_to_dp_39,7,0.4250,0.2907,0.8017
461,df_to_dp_40,7,0.4750,0.4134,0.7900
462,df_to_dp_41,7,0.3750,0.2778,0.8158
463,df_to_dp_42,7,0.3000,0.2053,0.8083
464,df_to_dp_43,7,0.6250,0.5445,0.7100
465,df_to_dp_44,7,0.4500,0.4050,0.8267
466,df_to_dp_45,7,0.3750,0.2988,0.7608
467,df_to_dp_46,7,0.6000,0.5041,0.8308
468,df_to_dp_47,7,0.3500,0.2339,0.8825
469,df_to_dp_48,7,0.2750,0.1475,0.8283
470,df_to_dp_49,7,0.2750,0.1597,0.7317
471,df_to_dp_50,7,0.3750,0.2633,0.7858
472,df_to_dp_51,7,0.3500,0.2663,0.7108
473,df_to_dp_52,7,0.3750,0.2778,0.8400
474,df_to_dp_53,7,0.5500,0.4469,0.9167
475,df_to_dp_54,7,0.3500,0.2268,0.7750
476,df_to_dp_55,7,0.6500,0.5625,0.8117
477,df_to_dp_56,7,0.4500,0.3874,0.8408
478,df_to_dp_57,7,0.4250,0.3082,0.6333
479,df_to_dp_58,7,0.1000,0.0465,0.4267
480,df_to_dp_59,7,0.4250,0.2907,0.7667
481,df_to_dp_60,7,0.4250,0.3125,0.8125
482,df_to_dp_61,7,0.3000,0.1875,0.7575
483,df_to_dp_62,7,0.6000,0.5005,0.8700
484,df_to_dp_63,7,0.4750,0.3165,0.8542
485,df_to_dp_64,7,0.2750,0.1457,0.7058
486,df_to_dp_65,7,0.2703,0.1064,0.8618
487,df_to_dp_66,7,0.4750,0.4108,0.8350
488,df_to_dp_6,8,0.5000,0.3394,0.8642
489,df_to_dp_7,8,0.4250,0.3000,0.6992
490,df_to_dp_8,8,0.5000,0.3337,0.6450
491,df_to_dp_9,8,0.5000,0.3333,0.6850
492,df_to_dp_10,8,0.5000,0.3750,0.8375
493,df_to_dp_11,8,0.1250,0.0835,0.4400
494,df_to_dp_12,8,0.4500,0.3134,0.7592
