,scenario,run,acc,f1_score,auroc
448,syn_50_to_dp_50,8,0.4750,0.4151,0.7842
449,syn_50_to_dp_50,9,0.4750,0.4245,0.8067
450,syn_51_to_dp_51,0,0.5000,0.4067,0.6517
451,syn_51_to_dp_51,1,0.5500,0.4621,0.6858
452,syn_51_to_dp_51,2,0.5250,0.4453,0.6408
453,syn_51_to_dp_51,3,0.5250,0.4453,0.6567
454,syn_51_to_dp_51,4,0.4500,0.3695,0.6733
455,syn_51_to_dp_51,5,0.4500,0.3839,0.6675
456,syn_51_to_dp_51,6,0.5250,0.4453,0.6608
457,syn_51_to_dp_51,7,0.4750,0.4078,0.6342
458,syn_51_to_dp_51,8,0.5000,0.4067,0.6517
459,syn_51_to_dp_51,9,0.5250,0.4434,0.6467
460,syn_52_to_dp_52,0,0.6000,0.5743,0.8650
461,syn_52_to_dp_52,1,0.4750,0.3806,0.8467
462,syn_52_to_dp_52,2,0.4250,0.3289,0.8483
463,syn_52_to_dp_52,3,0.4000,0.2917,0.7808
464,syn_52_to_dp_52,4,0.5250,0.4447,0.8083
465,syn_52_to_dp_52,5,0.4250,0.3889,0.7500
466,syn_52_to_dp_52,6,0.4000,0.3212,0.8375
467,syn_52_to_dp_52,7,0.4250,0.3190,0.8100
468,syn_52_to_dp_52,8,0.5250,0.4805,0.8575
469,syn_52_to_dp_52,9,0.5750,0.5402,0.8767
470,syn_53_to_dp_53,0,0.3000,0.2240,0.7992
471,syn_53_to_dp_53,1,0.2500,0.1790,0.7275
472,syn_53_to_dp_53,2,0.2250,0.1552,0.7667
473,syn_53_to_dp_53,3,0.2500,0.1790,0.7000
474,syn_53_to_dp_53,4,0.2250,0.1552,0.6442
475,syn_53_to_dp_53,5,0.2750,0.1905,0.7725
476,syn_53_to_dp_53,6,0.2750,0.1851,0.7417
477,syn_53_to_dp_53,7,0.2500,0.1790,0.6708
478,syn_53_to_dp_53,8,0.2750,0.2083,0.6217
479,syn_53_to_dp_53,9,0.2500,0.1790,0.6117
480,syn_54_to_dp_54,0,0.5500,0.5511,0.7717
481,syn_54_to_dp_54,1,0.4250,0.4186,0.7183
482,syn_54_to_dp_54,2,0.4000,0.4156,0.6850
483,syn_54_to_dp_54,3,0.5250,0.4766,0.7592
484,syn_54_to_dp_54,4,0.4750,0.4830,0.7200
485,syn_54_to_dp_54,5,0.5500,0.5404,0.7717
486,syn_54_to_dp_54,6,0.4750,0.3996,0.7208
487,syn_54_to_dp_54,7,0.4500,0.4349,0.6925
488,syn_54_to_dp_54,8,0.4000,0.3742,0.7108
489,syn_54_to_dp_54,9,0.4750,0.3906,0.6942
490,syn_55_to_dp_55,0,0.6250,0.5452,0.9117
491,syn_55_to_dp_55,1,0.6000,0.5679,0.8858
492,syn_55_to_dp_55,2,0.4750,0.3929,0.8442
493,syn_55_to_dp_55,3,0.6500,0.6362,0.9008
494,syn_55_to_dp_55,4,0.6750,0.6074,0.9067
495,syn_55_to_dp_55,5,0.5750,0.5163,0.8375
496,syn_55_to_dp_55,6,0.5000,0.4771,0.8217
497,syn_55_to_dp_55,7,0.5250,0.4464,0.9092
498,syn_55_to_dp_55,8,0.4500,0.2992,0.7867
499,syn_55_to_dp_55,9,0.6000,0.5324,0.8325
500,syn_56_to_dp_56,0,0.5250,0.4737,0.7092
501,syn_56_to_dp_56,1,0.5500,0.4926,0.6467
502,syn_56_to_dp_56,2,0.5750,0.5083,0.6708
503,syn_56_to_dp_56,3,0.5750,0.5165,0.7483
504,syn_56_to_dp_56,4,0.5250,0.4708,0.6892
505,syn_56_to_dp_56,5,0.5000,0.3750,0.6025
506,syn_56_to_dp_56,6,0.4500,0.3750,0.6483
507,syn_56_to_dp_56,7,0.6250,0.5595,0.6925
508,syn_56_to_dp_56,8,0.5000,0.4432,0.6950
509,syn_56_to_dp_56,9,0.5750,0.5106,0.6608
510,syn_57_to_dp_57,0,0.4750,0.4420,0.7942
511,syn_57_to_dp_57,1,0.2250,0.2199,0.6275
512,syn_57_to_dp_57,2,0.4500,0.4138,0.7583
513,syn_57_to_dp_57,3,0.5500,0.5036,0.8458
514,syn_57_to_dp_57,4,0.5000,0.4617,0.8083
515,syn_57_to_dp_57,5,0.5250,0.5089,0.8167
516,syn_57_to_dp_57,6,0.5250,0.5146,0.8533
517,syn_57_to_dp_57,7,0.5750,0.5321,0.8225
518,syn_57_to_dp_57,8,0.5500,0.5085,0.8525
519,syn_57_to_dp_57,9,0.4250,0.3932,0.8558
520,syn_58_to_dp_58,0,0.4750,0.3369,0.7475
521,syn_58_to_dp_58,1,0.5000,0.3750,0.7417
522,syn_58_to_dp_58,2,0.5000,0.3589,0.7258
523,syn_58_to_dp_58,3,0.5000,0.3750,0.8000
524,syn_58_to_dp_58,4,0.5000,0.3394,0.7617
525,syn_58_to_dp_58,5,0.4500,0.3462,0.6325
526,syn_58_to_dp_58,6,0.4750,0.3606,0.7642
527,syn_58_to_dp_58,7,0.5000,0.3589,0.7492
528,syn_58_to_dp_58,8,0.5000,0.3525,0.7625
529,syn_58_to_dp_58,9,0.4500,0.3553,0.6417
530,syn_59_to_dp_59,0,0.5250,0.4425,0.7492
531,syn_59_to_dp_59,1,0.3750,0.3986,0.7608
532,syn_59_to_dp_59,2,0.6500,0.5938,0.8275
533,syn_59_to_dp_59,3,0.5000,0.4654,0.7508
534,syn_59_to_dp_59,4,0.5750,0.5491,0.7758
535,syn_59_to_dp_59,5,0.4750,0.4765,0.7675
536,syn_59_to_dp_59,6,0.6000,0.5667,0.7992
537,syn_59_to_dp_59,7,0.7250,0.6433,0.8542
538,syn_59_to_dp_59,8,0.6250,0.5595,0.7592
539,syn_59_to_dp_59,9,0.5750,0.5267,0.7733
540,syn_60_to_dp_60,0,0.4000,0.3654,0.6617
541,syn_60_to_dp_60,1,0.4000,0.3654,0.5917
542,syn_60_to_dp_60,2,0.4250,0.4173,0.6425
543,syn_60_to_dp_60,3,0.4250,0.4376,0.6858
544,syn_60_to_dp_60,4,0.3500,0.3376,0.5817
545,syn_60_to_dp_60,5,0.4000,0.3535,0.5908
546,syn_60_to_dp_60,6,0.3750,0.3306,0.6292
547,syn_60_to_dp_60,7,0.3250,0.3223,0.5875
548,syn_60_to_dp_60,8,0.3750,0.3879,0.6233
549,syn_60_to_dp_60,9,0.4000,0.3571,0.7050
550,syn_61_to_dp_61,0,0.2500,0.1250,0.6050
551,syn_61_to_dp_61,1,0.2750,0.1667,0.5225
552,syn_61_to_dp_61,2,0.2500,0.1667,0.4408
553,syn_61_to_dp_61,3,0.2750,0.1863,0.5225
554,syn_61_to_dp_61,4,0.2500,0.1613,0.4992
555,syn_61_to_dp_61,5,0.2500,0.1471,0.5175
556,syn_61_to_dp_61,6,0.2500,0.1562,0.5208
557,syn_61_to_dp_61,7,0.2000,0.1333,0.4517
558,syn_61_to_dp_61,8,0.2750,0.1721,0.5192
559,syn_61_to_dp_61,9,0.3000,0.2030,0.5192
560,syn_62_to_dp_62,0,0.2500,0.1000,0.7175
561,syn_62_to_dp_62,1,0.4500,0.3472,0.6167
562,syn_62_to_dp_62,2,0.5000,0.4052,0.8575
563,syn_62_to_dp_62,3,0.6250,0.5333,0.7342
564,syn_62_to_dp_62,4,0.6250,0.5661,0.7667
565,syn_62_to_dp_62,5,0.5750,0.5025,0.9375
566,syn_62_to_dp_62,6,0.4750,0.3218,0.8350
567,syn_62_to_dp_62,7,0.6250,0.5923,0.9350
568,syn_62_to_dp_62,8,0.5000,0.4048,0.7192
569,syn_62_to_dp_62,9,0.5500,0.5189,0.7700
570,syn_63_to_dp_63,0,0.3000,0.2975,0.6975
571,syn_63_to_dp_63,1,0.4750,0.4971,0.7308
572,syn_63_to_dp_63,2,0.5750,0.5664,0.7783
573,syn_63_to_dp_63,3,0.6500,0.6215,0.8042
574,syn_63_to_dp_63,4,0.4250,0.2880,0.6700
575,syn_63_to_dp_63,5,0.3750,0.3561,0.7675
576,syn_63_to_dp_63,6,0.5500,0.5198,0.8300
577,syn_63_to_dp_63,7,0.4750,0.4182,0.7358
578,syn_63_to_dp_63,8,0.5500,0.4943,0.8533
579,syn_63_to_dp_63,9,0.2750,0.2984,0.6850
580,syn_64_to_dp_64,0,0.4000,0.3011,0.6558
581,syn_64_to_dp_64,1,0.5250,0.4237,0.7458
582,syn_64_to_dp_64,2,0.5250,0.4237,0.8017
583,syn_64_to_dp_64,3,0.5500,0.4791,0.7800
584,syn_64_to_dp_64,4,0.6250,0.5533,0.7875
585,syn_64_to_dp_64,5,0.5750,0.5082,0.7417
586,syn_64_to_dp_64,6,0.5250,0.4237,0.7533
587,syn_64_to_dp_64,7,0.6000,0.5317,0.7725
588,syn_64_to_dp_64,8,0.5250,0.4237,0.7033
589,syn_64_to_dp_64,9,0.6250,0.5614,0.7992
590,syn_65_to_dp_65,0,0.4054,0.2562,0.4750
591,syn_65_to_dp_65,1,0.2703,0.1786,0.4806
592,syn_65_to_dp_65,2,0.4054,0.3174,0.4352
593,syn_65_to_dp_65,3,0.2703,0.1389,0.5306
594,syn_65_to_dp_65,4,0.3514,0.2123,0.4796
595,syn_65_to_dp_65,5,0.3243,0.1883,0.5120
596,syn_65_to_dp_65,6,0.3514,0.2123,0.4750
597,syn_65_to_dp_65,7,0.3243,0.1883,0.5009
598,syn_65_to_dp_65,8,0.3784,0.2348,0.5111
599,syn_65_to_dp_65,9,0.2703,0.1471,0.4778
600,syn_66_to_dp_66,0,0.4500,0.4830,0.7525
601,syn_66_to_dp_66,1,0.5750,0.5702,0.7800
602,syn_66_to_dp_66,2,0.3000,0.2561,0.6817
603,syn_66_to_dp_66,3,0.7000,0.6429,0.8117
604,syn_66_to_dp_66,4,0.3000,0.2044,0.8150
605,syn_66_to_dp_66,5,0.5250,0.5347,0.7708
606,syn_66_to_dp_66,6,0.5250,0.5347,0.7383
607,syn_66_to_dp_66,7,0.6250,0.5929,0.7525
608,syn_66_to_dp_66,8,0.6750,0.6248,0.7658
609,syn_66_to_dp_66,9,0.4250,0.4554,0.7442
610,mean,-,0.4847,0.4303,0.7661
611,std,-,0.1280,0.1382,0.1093
